priority,category_type,issue,idx,date,amount,merchant,receipt_total,receipt_merchant,receipt_date,ai_confidence,review_status,receipt_url,notes
MEDIUM,MISSING_DATA,No receipt total extracted,534,2025-02-20,$20.00,CURSOR USAGE MID FEB,,cursor usage mid feb 2025 02 20 700,2025-02-20,100%,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cursor_usage_mid_feb_2025-02-20_20_0.jpg,
MEDIUM,MISSING_DATA,No receipt total extracted,504,2025-02-07,$38.73,FIRST WATCH - 0462,,first watch 0462 2025 02 07 600,2025-02-07,100%,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/first_watch_0462_2025-02-07_38_73.jpg,
MEDIUM,MISSING_DATA,No receipt total extracted,506,2025-02-07,$12.35,PMC - PAID PARKING,,,,100%,auto_approved,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2025-02-07_12_35.png,
MEDIUM,MISSING_DATA,No receipt total extracted,500,2025-02-05,$105.38,TST*BROWNS DINER,,,,100%,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tstbrowns_diner_2025-02-05_105_38.jpg,
MEDIUM,MISSING_DATA,No receipt total extracted,471,2025-01-15,$50.28,JERSEY MIKES ONLINE UC,,jersey mikes online uc 2025 01 15 600,2025-01-15,,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/jersey_mikes_online_uc_2025-01-15_50_28_3.jpg,
MEDIUM,MISSING_DATA,No receipt total extracted,451,2025-01-06,$18.47,METROPOLIS PARKING,,,,100%,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2025-01-06_18_47.jpg,
MEDIUM,MISSING_DATA,No receipt total extracted,395,2024-12-06,$29.87,CURB LV TAXI YCS,,curb lv taxi ycs 2024 12 06 700,2024-12-06,100%,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/curb_lv_taxi_ycs_2024-12-06_29_87.jpg,
MEDIUM,MISSING_DATA,No receipt total extracted,362,2024-11-25,$51.98,CORNER PUB,,,,90%,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/corner_pub_2024-11-25_51_98.heic,
MEDIUM,MISSING_DATA,No receipt total extracted,823,2024-11-18,$32.93,Midjourney,,,,,accepted,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/receipt_19a2665bba37_att1.jpg,From: Your receipt from Midjourney Inc #2369-1199-4301
MEDIUM,MISSING_DATA,No receipt total extracted,327,2024-11-08,$45.24,SH NASHVILLE - OTHER,,,,,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-11-08_45_24.PNG,
MEDIUM,MISSING_DATA,No receipt total extracted,804,2024-10-16,$26.22,PMC - PAID PARKING,,,,85%,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-10-16_26_22.png,
MEDIUM,MISSING_DATA,No receipt total extracted,818,2024-10-16,$26.22,PMC - PAID PARKING,,,,95%,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-10-16_26_22_2.png,
MEDIUM,MISSING_DATA,No receipt total extracted,273,2024-10-09,$30.05,PMC - PAID PARKING,,,,90%,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-10-09_30_05.png,
MEDIUM,MISSING_DATA,No receipt total extracted,228,2024-09-18,$29.22,PMC - PAID PARKING,,,,85%,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-09-18_29_22.png,
MEDIUM,MISSING_DATA,No receipt total extracted,199,2024-09-10,$69.90,DEL FRISCOS GRILL NASHVL,,,,100%,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/missing_receipt_downhome_09-10-2024_697d5c71.jpg,Missing Receipt Form - Receipt faded/illegible
HIGH,NEEDS_REVIEW,Flagged as: needs_review,824,2025-11-21,$32.93,midjourney,,,,,needs_review,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/receipt_198ec087021a_att1.jpg,From: Your receipt from Midjourney Inc #2732-3452-9743
HIGH,NO_RECEIPT,No receipt attached,832,2025-11-19,$8.00,metropolis,,,,,accepted,,From: Metropolis Parking Payment
HIGH,NEEDS_REVIEW,Flagged as: bad,829,2025-10-22,$158.04,runway,,,,,bad,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/incoming/receipt_19a0b09638e6_att0.jpg,
HIGH,NEEDS_REVIEW,Flagged as: bad,830,2025-09-10,$120.00,taskade,,,,,bad,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/incoming/receipt_199314a94cc4_att0.jpg,From: Your receipt from TASKADE #2019-2086
HIGH,NEEDS_REVIEW,Flagged as: needs_review,775,2025-08-14,$10.00,CLOUDFLARE,5.00,cloudflare,2024-11-14,100%,needs_review,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cloudflare_2025-08-14_10_00.jpg,
HIGH,NEEDS_REVIEW,Flagged as: needs_review,773,2025-08-09,$40.39,PMC - PAID PARKING,40.39,PMC Parking,,,needs_review,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2025-08-09_40_39_3.jpg,
HIGH,NO_RECEIPT,No receipt attached,727,2025-06-08,$20.00,VZWRLSS*PRPAY AUTOPAY,20.00,N/A,2025-06-08,,,,
HIGH,NO_RECEIPT,No receipt attached,721,2025-06-07,$21.95,CURSOR AI POWERED IDE,,,,,,,
HIGH,AMOUNT_MISMATCH,MISMATCH: Bank $60.00 vs Receipt $15.60 (74.0% diff),694,2025-05-15,$60.00,AI.FYXER.COM,15.60,aifyxercom,2025-05-15,100%,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/aifyxercom_2025-05-15_60_0.jpg,
HIGH,AMOUNT_MISMATCH,MISMATCH: Bank $21.95 vs Receipt $7.21 (67.2% diff),678,2025-05-07,$21.95,CURSOR AI POWERED IDE,7.21,cursor ai powered ide,2025-05-07,95%,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cursor_ai_powered_ide_2025-05-07_21_95.jpg,
HIGH,AMOUNT_MISMATCH,MISMATCH: Bank $1.27 vs Receipt $745.58 (58607.1% diff),679,2025-05-07,$1.27,CURSOR USAGE APR,745.58,cursor usage apr 2025 05 07 400,2025-05-07,100%,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cursor_usage_apr_2025-05-07_1_27_3.jpg,
HIGH,NEEDS_REVIEW,Flagged as: NEEDS_REVIEW,669,2025-04-30,$62.28,SH NASHVILLE - OTHER,62.28,Soho House Nashville,,100%,NEEDS_REVIEW,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2025-04-30_62_28.jpg,
HIGH,NEEDS_REVIEW,Flagged as: BAD,670,2025-04-30,$7.67,SH NASHVILLE - OTHER,6.00,Soho House Nashville,,,BAD,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2025-04-30_7_67.PNG,
HIGH,AMOUNT_MISMATCH,MISMATCH: Bank $20.00 vs Receipt $24.20 (21.0% diff),655,2025-04-24,$20.00,CURSOR USAGE MID APR,24.20,cursor usage mid apr,2025-04-24,90%,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cursor_usage_mid_apr_2025-04-24_20_0.jpg,
HIGH,NO_RECEIPT,No receipt attached,647,2025-04-16,$20.00,CURSOR USAGE MID APR,,,,,,,
HIGH,AMOUNT_MISMATCH,MISMATCH: Bank $20.00 vs Receipt $13.20 (34.0% diff),635,2025-04-13,$20.00,CURSOR USAGE MID APR,13.20,cursor usage mid apr,2025-04-13,,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cursor_usage_mid_apr_2025-04-13_20_0.jpg,
HIGH,NEEDS_REVIEW,Flagged as: needs_review,625,2025-04-10,$217.40,TST*GREEN HILLS GRILLE,,,,85%,needs_review,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tstgreen_hills_grille_2025-04-10_217_4.jpg,
HIGH,AMOUNT_MISMATCH,MISMATCH: Bank $20.00 vs Receipt $6.20 (69.0% diff),617,2025-04-06,$20.00,CURSOR USAGE MID APR,6.20,cursor usage mid apr,2025-04-06,,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cursor_usage_mid_apr_2025-04-06_20_0.jpg,
HIGH,NO_RECEIPT,No receipt attached,616,2025-04-05,$3.16,CURSOR USAGE MAR,,,,,,,
HIGH,NEEDS_REVIEW,Flagged as: needs_review,609,2025-04-04,$15.15,METROPOLIS PARKING,14.15,metropolis parking,2024-11-14,100%,needs_review,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2025-04-04_15_15.jpg,
HIGH,NEEDS_REVIEW,Flagged as: needs_review,610,2025-04-04,$26.25,METROPOLIS PARKING,26.25,Metropolis Parking,2025-02-20,70%,needs_review,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2025-04-04_26_25_3.jpg,
HIGH,NEEDS_REVIEW,Flagged as: needs_review,613,2025-04-04,$11.68,SH NASHVILLE - OTHER,11.63,Soho House Nashville,2019-09-19,95%,needs_review,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2025-04-04_11_68.jpg,
HIGH,NEEDS_REVIEW,Flagged as: needs_review,614,2025-04-04,$37.63,SH NASHVILLE - OTHER,6.00,sh nashville other 2025 04 04 500,2025-04-04,100%,needs_review,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2025-04-04_37_63.jpg,
HIGH,AMOUNT_MISMATCH,MISMATCH: Bank $20.00 vs Receipt $31.20 (56.0% diff),601,2025-03-31,$20.00,CURSOR USAGE MID MAR,31.20,cursor usage mid mar,2025-03-31,,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cursor_usage_mid_mar_2025-03-31_20_0.jpg,
HIGH,NEEDS_REVIEW,Flagged as: needs_review,595,2025-03-28,$299.88,ELEMENTOR.COM,,,,100%,needs_review,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/elementorcom_2025-03-28_299_88.jpg,
HIGH,NO_RECEIPT,No receipt attached,596,2025-03-28,$15.00,ENVATO *70322639,,,,,,,
HIGH,NO_RECEIPT,No receipt attached,584,2025-03-23,$20.02,CURSOR USAGE MID MAR,,,,,,,
HIGH,NEEDS_REVIEW,Flagged as: needs_review,581,2025-03-21,$15.99,METROPOLIS PARKING,15.99,metropolis,2024-08-01,100%,needs_review,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2025-03-21_15_99_3.jpg,
HIGH,NEEDS_REVIEW,Flagged as: needs_review,575,2025-03-14,$10.00,CLOUDFLARE,10.00,CLOUDFLARE,2025-02-14,100%,needs_review,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cloudflare_2025-03-14_10_0.jpg,
HIGH,NEEDS_REVIEW,Flagged as: needs_review,573,2025-03-13,$9.00,SOURCEGRAPH INC,9.00,"Sourcegraph, Inc.",2024-11-13,95%,needs_review,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sourcegraph_inc_2025-03-13_9_0.jpg,
HIGH,NO_RECEIPT,No receipt attached,574,2025-03-13,$55.91,UNCLE JULIO'S BRENTWOOD,,,,,,,
HIGH,NEEDS_REVIEW,Flagged as: needs_review,569,2025-03-09,$112.84,SH NASHVILLE - OTHER,112.84,Soho House Nashville,,95%,needs_review,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2025-03-09_112_84.jpg,
HIGH,AMOUNT_MISMATCH,MISMATCH: Bank $23.36 vs Receipt $6.00 (74.3% diff),561,2025-03-06,$23.36,SH NASHVILLE - OTHER,6.00,sh nashville other 2025 03 06 500,2025-03-06,100%,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2025-03-06_23_36.jpg,
HIGH,AMOUNT_MISMATCH,MISMATCH: Bank $20.00 vs Receipt $26.20 (31.0% diff),544,2025-02-26,$20.00,CURSOR USAGE MID FEB,26.20,cursor usage mid feb,2025-02-26,50%,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cursor_usage_mid_feb_2025-02-26_20_0.jpg,
HIGH,AMOUNT_MISMATCH,MISMATCH: Bank $44.25 vs Receipt $25.44 (42.5% diff),540,2025-02-25,$44.25,SHOEBOXED.COM,25.44,shoeboxedcom,2025-02-25,,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/shoeboxedcom_2025-02-25_44_25_3.jpg,
HIGH,AMOUNT_MISMATCH,MISMATCH: Bank $44.75 vs Receipt $159.00 (255.3% diff),510,2025-02-11,$44.75,ARTHOUSE HOTEL NEW YORK C,159.00,ArtHouse Hotel New York City,2025-02-10,100%,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/arthouse_hotel_new_york_c_2025-02-11_44_75_3.jpg,
HIGH,NO_RECEIPT,No receipt attached,503,2025-02-07,$20.00,CURSOR AI POWERED IDE,,,,,,,
HIGH,AMOUNT_MISMATCH,MISMATCH: Bank $44.25 vs Receipt $25.44 (42.5% diff),489,2025-01-25,$44.25,SHOEBOXED.COM,25.44,shoeboxedcom,2025-01-25,,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/shoeboxedcom_2025-01-25_44_25.jpg,
HIGH,AMOUNT_MISMATCH,MISMATCH: Bank $11.46 vs Receipt $7.20 (37.2% diff),478,2025-01-20,$11.46,CURSOR AI POWERED IDE,7.20,cursor ai powered ide,2025-04-07,100%,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cursor_ai_powered_ide_2025-01-20_11_46.jpg,
HIGH,NEEDS_REVIEW,Flagged as: needs_review,458,2025-01-08,$10.00,CALENDARBRIDGE,10.00,CalendarBridge,2024-08-08,70%,needs_review,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/calendarbridge_2025-01-08_10_0.jpg,
HIGH,NEEDS_REVIEW,Flagged as: needs_review,456,2025-01-07,$100.00,CURSOR AI POWERED IDE,,Cursor AI,,,needs_review,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cursor_ai_powered_ide_2025-01-07_100_0.png,
HIGH,NEEDS_REVIEW,Flagged as: needs_review,453,2025-01-06,$72.38,SH NASHVILLE - OTHER,72.26,Soho House Nashville,2023-08-10,95%,needs_review,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2025-01-06_72_38.jpg,
HIGH,NEEDS_REVIEW,Flagged as: needs_review,454,2025-01-06,$13.50,THE DONELSON PUB,13.50,"Unknown - Address suggests Nashville, TN business",2025-01-05,100%,needs_review,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/the_donelson_pub_2025-01-06_13_5.jpg,
HIGH,NO_RECEIPT,No receipt attached,444,2024-12-28,$8.00,CARTA NORTH GARAGE,,,,,,,
HIGH,AMOUNT_MISMATCH,MISMATCH: Bank $44.25 vs Receipt $25.44 (42.5% diff),443,2024-12-25,$44.25,SHOEBOXED.* TRIAL PROF,25.44,shoeboxed trial prof,2024-12-25,,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/shoeboxed_trial_prof_2024-12-25_44_25_3.jpg,
HIGH,NEEDS_REVIEW,Flagged as: needs_review,439,2024-12-21,$24.43,CURSOR AI POWERED IDE,25.10,cursor usage mid jun,2025-06-25,100%,needs_review,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cursor_ai_powered_ide_2024-12-21_24_43.jpg,
HIGH,NEEDS_REVIEW,Flagged as: needs_review,433,2024-12-19,$130.12,CORNER PUB,130.01,Corner Pub,2023-04-18,90%,needs_review,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/corner_pub_2024-12-19_130_12_3.jpg,
HIGH,NEEDS_REVIEW,Flagged as: needs_review,426,2024-12-16,$45.24,SH NASHVILLE - OTHER,45.24,Soho House Nashville,2019-11-08,100%,needs_review,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-12-16_45_24.jpg,
HIGH,NEEDS_REVIEW,Flagged as: needs_review,422,2024-12-14,$5.00,CLOUDFLARE,5.00,Cloudflare,2025-01-14,100%,needs_review,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cloudflare_2024-12-14_5_0.jpg,
HIGH,NO_RECEIPT,No receipt attached,423,2024-12-14,$33.59,CURSOR AI POWERED IDE,,,,,,,
HIGH,AMOUNT_MISMATCH,MISMATCH: Bank $9.00 vs Receipt $13.90 (54.4% diff),420,2024-12-13,$9.00,SOURCEGRAPH INC,13.90,sourcegraph inc 2024 11,2024-11-13,100%,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sourcegraph_inc_2024-12-13_9_0.jpg,
HIGH,NO_RECEIPT,No receipt attached,415,2024-12-08,$108.84,VHLV-LODGING,,,,,,,
HIGH,NEEDS_REVIEW,Flagged as: needs_review,404,2024-12-07,$20.00,CURSOR AI POWERED IDE,20.00,Cursor,,,needs_review,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cursor_ai_powered_ide_2024-12-07_20_0.jpg,
HIGH,NO_RECEIPT,No receipt attached,403,2024-12-07,$16.83,CURB LV TAXI YCS,,,,,,,
HIGH,NO_RECEIPT,No receipt attached,399,2024-12-06,$9.86,STARBUCKS STORE 00661,,,,,,,
HIGH,AMOUNT_MISMATCH,MISMATCH: Bank $34.44 vs Receipt $5.34 (84.5% diff),390,2024-12-05,$34.44,DESERT CAB,5.34,desert cab,2024-12-05,100%,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/desert_cab_2024-12-05_34_44.jpg,
HIGH,AMOUNT_MISMATCH,MISMATCH: Bank $46.32 vs Receipt $23.33 (49.6% diff),385,2024-12-04,$46.32,CURB LV TAXI YCS,23.33,National,2025-04-13,100%,auto_approved,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/curb_lv_taxi_ycs_2024-12-04_46_32.jpg,
HIGH,AMOUNT_MISMATCH,MISMATCH: Bank $60.00 vs Receipt $28.60 (52.3% diff),305,2024-10-28,$60.00,JJK FOUNDATION,28.60,jjk foundation,2024-10-28,90%,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/jjk_foundation_2024-10-28_60_0.jpg,
HIGH,NEEDS_REVIEW,Flagged as: needs_manual_review,299,2024-10-25,$27.00,BONHOMME PLACE GARAGE,1.09,Apple App Store,2025-03-10,100%,needs_manual_review,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/bonhomme_place_garage_2024-10-25_27_0.png,
HIGH,AMOUNT_MISMATCH,MISMATCH: Bank $62.04 vs Receipt $6.00 (90.3% diff),279,2024-10-11,$62.04,SH NASHVILLE - OTHER,6.00,sh nashville other 2024 10 11 500,2024-10-11,90%,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-10-11_62_04.jpg,
HIGH,NEEDS_REVIEW,Flagged as: needs_review,245,2024-09-25,$20.00,THE GATEWAY TO NASHVILLE,20.00,Cursor,,100%,needs_review,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/the_gateway_to_nashville_2024-09-25_20_0.jpg,
HIGH,NO_RECEIPT,No receipt attached,204,2024-09-11,$40.00,SWA*UPGBOARD5264253430990,,,,,,,
HIGH,NO_RECEIPT,No receipt attached,205,2024-09-11,$40.00,SWA*UPGBOARD5264253431024,,,,,,,
HIGH,AMOUNT_MISMATCH,MISMATCH: Bank $7.63 vs Receipt $16.41 (115.1% diff),135,2024-08-24,$7.63,PARK HAPPY LLC,16.41,iTunes Store,2024-08-28,,good,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/Screenshot 2025-11-21 at 3.02.18 AM.png,
HIGH,AMOUNT_MISMATCH,MISMATCH: Bank $27.14 vs Receipt $14.22 (47.6% diff),97,2024-08-14,$27.14,SH NASHVILLE - OTHER,14.22,Soho House Nashville,,100%,auto_approved,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-08-14_27_14.jpg,
